"Date","AQS_SITE_ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/02/2012","060792004","1","5.5","ug/m3 LC","23","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"02/03/2012","060792004","1","6.3","ug/m3 LC","26","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"02/04/2012","060792004","1","4.5","ug/m3 LC","19","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"02/05/2012","060792004","1","5.4","ug/m3 LC","23","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"02/06/2012","060792004","1","7.7","ug/m3 LC","32","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"02/07/2012","060792004","1","4.5","ug/m3 LC","19","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"02/08/2012","060792004","1","3.7","ug/m3 LC","15","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"02/09/2012","060792004","1","8.1","ug/m3 LC","34","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"02/10/2012","060792004","1","6.6","ug/m3 LC","28","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"02/11/2012","060792004","1","6.2","ug/m3 LC","26","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"02/12/2012","060792004","1","7.3","ug/m3 LC","30","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"02/13/2012","060792004","1","7.5","ug/m3 LC","31","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"02/14/2012","060792004","1","5.5","ug/m3 LC","23","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"02/15/2012","060792004","1","5.6","ug/m3 LC","23","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"02/16/2012","060792004","1","5.7","ug/m3 LC","24","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"02/17/2012","060792004","1","9.1","ug/m3 LC","38","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"02/18/2012","060792004","1","9","ug/m3 LC","38","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"02/19/2012","060792004","1","12.1","ug/m3 LC","51","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"02/20/2012","060792004","1","5","ug/m3 LC","21","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"02/21/2012","060792004","1","8.7","ug/m3 LC","36","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"02/22/2012","060792004","1","7.6","ug/m3 LC","32","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"02/23/2012","060792004","1","11","ug/m3 LC","46","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"02/24/2012","060792004","1","11.2","ug/m3 LC","47","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"02/25/2012","060792004","1","14","ug/m3 LC","55","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"02/26/2012","060792004","1","9.9","ug/m3 LC","41","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"02/27/2012","060792004","1","9.7","ug/m3 LC","40","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"02/28/2012","060792004","1","6.2","ug/m3 LC","26","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"02/29/2012","060792004","1","4.5","ug/m3 LC","19","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"03/01/2012","060792004","1","7.6","ug/m3 LC","32","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"03/02/2012","060792004","1","3.9","ug/m3 LC","16","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"03/03/2012","060792004","1","5.5","ug/m3 LC","23","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"03/04/2012","060792004","1","6.7","ug/m3 LC","28","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"03/05/2012","060792004","1","6.2","ug/m3 LC","26","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"03/06/2012","060792004","1","23","ug/m3 LC","74","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"03/07/2012","060792004","1","7","ug/m3 LC","29","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"03/08/2012","060792004","1","5.2","ug/m3 LC","22","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"03/09/2012","060792004","1","6.5","ug/m3 LC","27","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"03/10/2012","060792004","1","9.4","ug/m3 LC","39","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"03/11/2012","060792004","1","5.2","ug/m3 LC","22","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"03/12/2012","060792004","1","5.6","ug/m3 LC","23","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"03/13/2012","060792004","1","5.5","ug/m3 LC","23","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"03/14/2012","060792004","1","3.2","ug/m3 LC","13","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"03/15/2012","060792004","1","4","ug/m3 LC","17","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"03/16/2012","060792004","1","3","ug/m3 LC","13","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"03/17/2012","060792004","1","4.1","ug/m3 LC","17","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"03/18/2012","060792004","1","5.6","ug/m3 LC","23","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"03/19/2012","060792004","1","7.9","ug/m3 LC","33","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"03/20/2012","060792004","1","8","ug/m3 LC","33","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"03/21/2012","060792004","1","6.1","ug/m3 LC","25","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"03/22/2012","060792004","1","7.6","ug/m3 LC","32","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"03/23/2012","060792004","1","5","ug/m3 LC","21","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"03/24/2012","060792004","1","4.5","ug/m3 LC","19","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"03/25/2012","060792004","1","2.4","ug/m3 LC","10","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"03/26/2012","060792004","1","3.4","ug/m3 LC","14","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"03/27/2012","060792004","1","3","ug/m3 LC","13","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"03/28/2012","060792004","1","2.9","ug/m3 LC","12","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"03/29/2012","060792004","1","10.6","ug/m3 LC","44","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"03/30/2012","060792004","1","12","ug/m3 LC","50","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"03/31/2012","060792004","1","5.1","ug/m3 LC","21","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"04/01/2012","060792004","1","15.2","ug/m3 LC","58","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"04/02/2012","060792004","1","14.2","ug/m3 LC","55","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"04/03/2012","060792004","1","11.9","ug/m3 LC","50","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"04/04/2012","060792004","1","18.4","ug/m3 LC","64","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"04/05/2012","060792004","1","15.9","ug/m3 LC","59","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"04/06/2012","060792004","1","16.3","ug/m3 LC","60","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"04/07/2012","060792004","1","8.4","ug/m3 LC","35","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"04/08/2012","060792004","1","7","ug/m3 LC","29","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"04/09/2012","060792004","1","7.9","ug/m3 LC","33","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"04/10/2012","060792004","1","4.9","ug/m3 LC","20","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"04/11/2012","060792004","1","3.2","ug/m3 LC","13","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"04/12/2012","060792004","1","3.7","ug/m3 LC","15","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"04/13/2012","060792004","1","5.7","ug/m3 LC","24","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"04/14/2012","060792004","1","10.6","ug/m3 LC","44","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"04/15/2012","060792004","1","13.2","ug/m3 LC","53","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"04/16/2012","060792004","1","13.2","ug/m3 LC","53","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"04/17/2012","060792004","1","15.4","ug/m3 LC","58","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"04/18/2012","060792004","1","19.2","ug/m3 LC","66","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"04/19/2012","060792004","1","18","ug/m3 LC","63","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"04/20/2012","060792004","1","9","ug/m3 LC","38","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"04/21/2012","060792004","1","5.2","ug/m3 LC","22","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"04/22/2012","060792004","1","4.2","ug/m3 LC","18","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"04/23/2012","060792004","1","4.1","ug/m3 LC","17","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"04/24/2012","060792004","1","3.3","ug/m3 LC","14","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"04/25/2012","060792004","1","4.5","ug/m3 LC","19","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"04/26/2012","060792004","1","4.9","ug/m3 LC","20","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"04/27/2012","060792004","1","16.5","ug/m3 LC","60","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"04/28/2012","060792004","1","23.6","ug/m3 LC","75","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"04/29/2012","060792004","1","6.2","ug/m3 LC","26","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"04/30/2012","060792004","1","4.4","ug/m3 LC","18","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"05/01/2012","060792004","1","6","ug/m3 LC","25","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
"05/02/2012","060792004","1","10.8","ug/m3 LC","45","1","100.0000","88101","PM2.5 - Local Conditions","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.02083","-120.56388"
